Date,positions,shares,cash,holdings,total,close,signal,returns
2012-09-12,692.0,692.0,82.120000000009895,99917.87999999999,100000.0,144.39,0,
2012-09-13,0,692.0,82.120000000009895,101440.28,101522.40000000001,146.59,0,0.015224
2012-09-14,692.0,0,101972.20000000001,0.0,101972.20000000001,147.24,-1,0.00443054931719
2012-09-17,0,0,101972.20000000001,0.0,101972.20000000001,146.74,0,0.0
2012-09-18,0,0,101972.20000000001,0.0,101972.20000000001,146.62,0,0.0
2012-09-19,0,0,101972.20000000001,0.0,101972.20000000001,146.7,0,0.0
2012-09-20,0,0,101972.20000000001,0.0,101972.20000000001,146.71,-1,0.0
2012-09-21,0,0,101972.20000000001,0.0,101972.20000000001,145.87,0,0.0
2012-09-24,0,0,101972.20000000001,0.0,101972.20000000001,145.645,0,0.0
2012-09-25,0,0,101972.20000000001,0.0,101972.20000000001,144.1,0,0.0
2012-09-26,0,0,101972.20000000001,0.0,101972.20000000001,143.295,0,0.0
2012-09-27,0,0,101972.20000000001,0.0,101972.20000000001,144.64,0,0.0
2012-09-28,0,0,101972.20000000001,0.0,101972.20000000001,143.97,0,0.0
2012-10-01,0,0,101972.20000000001,0.0,101972.20000000001,144.345,0,0.0
2012-10-02,0,0,101972.20000000001,0.0,101972.20000000001,144.5,0,0.0
2012-10-03,0,0,101972.20000000001,0.0,101972.20000000001,145.09,0,0.0
2012-10-04,0,0,101972.20000000001,0.0,101972.20000000001,146.125,0,0.0
2012-10-05,0,0,101972.20000000001,0.0,101972.20000000001,146.14,0,0.0
2012-10-09,0,0,101972.20000000001,0.0,101972.20000000001,144.2,0,0.0
2012-10-10,0,0,101972.20000000001,0.0,101972.20000000001,143.28,0,0.0
2012-10-11,0,0,101972.20000000001,0.0,101972.20000000001,143.36,0,0.0
2012-10-12,0,0,101972.20000000001,0.0,101972.20000000001,142.89,0,0.0
2012-10-15,0,0,101972.20000000001,0.0,101972.20000000001,144.08,0,0.0
2012-10-16,0,0,101972.20000000001,0.0,101972.20000000001,145.54,0,0.0
2012-10-17,0,0,101972.20000000001,0.0,101972.20000000001,146.2,0,0.0
2012-10-18,0,0,101972.20000000001,0.0,101972.20000000001,145.82,0,0.0
