Date,positions,shares,cash,holdings,total,close,signal,returns
2014-06-06,1344.0,1344.0,71.714999999923748,107560.32000000001,107632.03499999993,80.03,1,0.0
2014-06-09,0,1344.0,71.714999999923748,107640.96000000001,107712.67499999993,80.09,0,0.000749219319323
2014-06-10,0,1344.0,71.714999999923748,107721.60000000001,107793.31499999993,80.15,0,0.000748658409978
2014-06-11,1344.0,0,107672.35499999992,0.0,107672.35499999992,80.06,-1,-0.0011221475098
2014-06-12,0,0,107672.35499999992,0.0,107672.35499999992,79.76,0,0.0
2014-06-13,1351.0,1351.0,78.714999999923748,107593.64,107672.35499999992,79.64,1,0.0
2014-06-16,0,1351.0,78.714999999923748,107661.19,107739.90499999993,79.69,0,0.000627366235279
2014-06-17,0,1351.0,78.714999999923748,107512.58,107591.29499999993,79.58,0,-0.00137934036604
2014-06-18,0,1351.0,78.714999999923748,107796.29000000001,107875.00499999993,79.79,0,0.0026369233682
2014-06-19,0,1351.0,78.714999999923748,108404.23999999999,108482.95499999991,80.24,0,0.00563568919417
2014-06-20,0.0,1351.0,78.714999999923748,107985.43000000001,108064.14499999993,79.93,1,-0.00386060648883
2014-06-23,0.0,1351.0,78.714999999923748,107431.51999999999,107510.23499999991,79.52,1,-0.00512575193187
2014-06-24,0.0,1351.0,78.714999999923748,106742.51000000001,106821.22499999993,79.01,1,-0.00640878517287
2014-06-25,1351.0,0,107240.03499999992,0.0,107240.03499999992,79.32,-1,0.00392066277091
2014-06-26,0,0,107240.03499999992,0.0,107240.03499999992,78.62,0,0.0
2014-06-27,0,0,107240.03499999992,0.0,107240.03499999992,79.02,-1,0.0
2014-06-30,1364.0,1364.0,43.274999999906868,107196.76000000001,107240.03499999992,78.59,1,0.0
2014-07-01,1364.0,0,108181.19499999991,0.0,108181.19499999991,79.28,-1,0.00877620004507
2014-07-02,1359.0,1359.0,59.154999999896972,108122.04000000001,108181.19499999991,79.56,1,0.0
2014-07-03,0,1359.0,59.154999999896972,108692.82000000001,108751.9749999999,79.98,0,0.00527614804033
2014-07-07,0,1359.0,59.154999999896972,108978.20999999999,109037.36499999989,80.19,0,0.00262422820367
2014-07-08,0,1359.0,59.154999999896972,109481.04000000001,109540.19499999991,80.56,0,0.00461153843914
2014-07-09,0,1359.0,59.154999999896972,110989.53,111048.6849999999,81.67,0,0.0137711093175
2014-07-10,0,1359.0,59.154999999896972,110907.99000000001,110967.1449999999,81.61,0,-0.000734272540012
2014-07-11,0.0,1359.0,59.154999999896972,110296.44,110355.5949999999,81.16,1,-0.00551109069266
2014-07-14,0.0,1359.0,59.154999999896972,110513.87999999999,110573.03499999989,81.32,1,0.00197035773311
2014-07-15,1359.0,0,110491.49499999991,0.0,110491.49499999991,81.26,-1,-0.000737431146753
2014-07-16,0,0,110491.49499999991,0.0,110491.49499999991,80.94,-1,0.0
2014-07-17,1374.0,1374.0,21.894999999902211,110469.60000000001,110491.49499999991,80.4,1,0.0
2014-07-18,0,1374.0,21.894999999902211,110675.7,110697.5949999999,80.55,0,0.00186530194021
2014-07-21,0.0,1374.0,21.894999999902211,110304.72,110326.6149999999,80.28,1,-0.00335129232031
2014-07-22,0,1374.0,21.894999999902211,110057.39999999999,110079.2949999999,80.1,0,-0.00224170749733
2014-07-23,0.0,1374.0,21.894999999902211,109906.25999999999,109928.1549999999,79.99,1,-0.00137301024684
2014-07-24,0.0,1374.0,21.894999999902211,110277.24000000001,110299.13499999991,80.26,1,0.00337474962624
2014-07-25,0.0,1374.0,21.894999999902211,109315.44,109337.3349999999,79.56,1,-0.00871992332487
2014-07-28,0,1374.0,21.894999999902211,108903.24000000001,108925.13499999991,79.26,0,-0.00376998396751
2014-07-29,0,1374.0,21.894999999902211,108065.10000000001,108086.99499999991,78.65,0,-0.00769464274706
2014-07-30,1374.0,0,107413.7349999999,0.0,107413.7349999999,78.16,-1,-0.00622887147524
2014-07-31,0,0,107413.7349999999,0.0,107413.7349999999,77.32,-1,0.0
2014-08-01,0,0,107413.7349999999,0.0,107413.7349999999,79.65,-1,0.0
2014-08-04,0,0,107413.7349999999,0.0,107413.7349999999,79.22,0,0.0
2014-08-05,0,0,107413.7349999999,0.0,107413.7349999999,79.41,-1,0.0
2014-08-06,0,0,107413.7349999999,0.0,107413.7349999999,81.09,0,0.0
2014-08-07,0,0,107413.7349999999,0.0,107413.7349999999,80.14,0,0.0
2014-08-08,0,0,107413.7349999999,0.0,107413.7349999999,80.95,0,0.0
2014-08-11,0,0,107413.7349999999,0.0,107413.7349999999,81.48,-1,0.0
2014-08-12,1319.0,1319.0,20.754999999902793,107392.98,107413.7349999999,81.42,1,0.0
2014-08-13,1319.0,0,107492.87499999991,0.0,107492.87499999991,81.48,-1,0.000736777284581
2014-08-14,0,0,107492.87499999991,0.0,107492.87499999991,81.95,-1,0.0
2014-08-15,0,0,107492.87499999991,0.0,107492.87499999991,81.78,-1,0.0
2014-08-18,0,0,107492.87499999991,0.0,107492.87499999991,82.44,-1,0.0
2014-08-19,0,0,107492.87499999991,0.0,107492.87499999991,82.69,0,0.0
2014-08-20,0,0,107492.87499999991,0.0,107492.87499999991,82.81,0,0.0
2014-08-21,0,0,107492.87499999991,0.0,107492.87499999991,83.28,-1,0.0
2014-08-22,0,0,107492.87499999991,0.0,107492.87499999991,83.39,-1,0.0
2014-08-25,0,0,107492.87499999991,0.0,107492.87499999991,83.54,0,0.0
2014-08-26,0,0,107492.87499999991,0.0,107492.87499999991,83.38,0,0.0
2014-08-27,1290.0,1290.0,22.974999999903957,107469.90000000001,107492.87499999991,83.31,1,0.0
2014-08-28,1290.0,0,107131.6749999999,0.0,107131.6749999999,83.03,-1,-0.00336022271244
2014-08-29,0,0,107131.6749999999,0.0,107131.6749999999,83.11,-1,0.0
2014-09-02,1291.0,1291.0,4.49499999989348,107127.18000000001,107131.6749999999,82.98,1,0.0
2014-09-03,0,1291.0,4.49499999989348,107023.90000000001,107028.3949999999,82.9,0,-0.000964047281068
2014-09-04,0.0,1291.0,4.49499999989348,108056.7,108061.19499999989,83.7,1,0.00964977565066
2014-09-05,1291.0,0,108151.56499999989,0.0,108151.56499999989,83.77,-1,0.000836285402914
2014-09-08,0,0,108151.56499999989,0.0,108151.56499999989,83.32,-1,0.0
2014-09-09,1303.0,1303.0,15.594999999899301,108135.96999999999,108151.56499999989,82.99,1,0.0
2014-09-10,0,1303.0,15.594999999899301,108982.92,108998.5149999999,83.64,0,0.00783113956788
2014-09-11,0.0,1303.0,15.594999999899301,108787.46999999999,108803.06499999989,83.49,1,-0.00179314369558
2014-09-12,0.0,1303.0,15.594999999899301,108487.78000000001,108503.37499999991,83.26,1,-0.00275442608165
2014-09-15,1303.0,0,109298.2049999999,0.0,109298.2049999999,83.87,-1,0.00732539425617
2014-09-16,0,0,109298.2049999999,0.0,109298.2049999999,84.08,-1,0.0
2014-09-17,1298.0,1298.0,58.524999999906868,109239.67999999999,109298.2049999999,84.16,1,0.0
2014-09-18,0,1298.0,58.524999999906868,109278.62,109337.1449999999,84.19,0,0.000356273005581
2014-09-19,1298.0,0,109700.5849999999,0.0,109700.5849999999,84.47,-1,0.00332403045644
2014-09-22,0,0,109700.5849999999,0.0,109700.5849999999,84.81,0,0.0
2014-09-23,1299.0,1299.0,13.024999999906868,109687.56,109700.5849999999,84.44,1,0.0
2014-09-24,1299.0,0,110739.7849999999,0.0,110739.7849999999,85.24,-1,0.00947305796045
2014-09-25,1313.0,1313.0,14.494999999908032,110725.28999999999,110739.7849999999,84.33,1,0.0
2014-09-26,0.0,1313.0,14.494999999908032,111053.53999999999,111068.0349999999,84.58,1,0.00296415601674
2014-09-29,0.0,1313.0,14.494999999908032,110869.72,110884.21499999991,84.44,1,-0.00165502162706
2014-09-30,0.0,1313.0,14.494999999908032,109950.62,109965.1149999999,83.74,1,-0.00828882632212
2014-10-01,0,1313.0,14.494999999908032,109162.82000000001,109177.31499999992,83.14,0,-0.00716409017533
2014-10-02,1313.0,0,109059.1449999999,0.0,109059.1449999999,83.05,-1,-0.00108236770615
2014-10-03,0,0,109059.1449999999,0.0,109059.1449999999,83.79,0,0.0
2014-10-06,1305.0,1305.0,0.29499999991094228,109058.84999999999,109059.1449999999,83.57,1,0.0
2014-10-07,1305.0,0,108524.0949999999,0.0,108524.0949999999,83.16,-1,-0.00490605349969
2014-10-08,0,0,108524.0949999999,0.0,108524.0949999999,84.18,0,0.0
2014-10-09,1297.0,1297.0,17.074999999909778,108507.01999999999,108524.0949999999,83.66,1,0.0
2014-10-10,1297.0,0,109860.0049999999,0.0,109860.0049999999,84.69,-1,0.0123098008788
2014-10-14,1314.0,1314.0,75.304999999905704,109784.7,109860.0049999999,83.55,1,0.0
2014-10-15,0,1314.0,75.304999999905704,108996.3,109071.60499999991,82.95,0,-0.00717640600872
2014-10-16,0.0,1314.0,75.304999999905704,108063.35999999999,108138.66499999989,82.24,1,-0.00855346357102
2014-10-17,0,1314.0,75.304999999905704,109416.78,109492.0849999999,83.27,0,0.0125155974507
2014-10-20,1314.0,0,110687.82499999991,0.0,110687.82499999991,84.18,-1,0.0109207893886
2014-10-21,0,0,110687.82499999991,0.0,110687.82499999991,84.61,-1,0.0
2014-10-22,1314.0,1314.0,9.604999999908614,110678.22,110687.82499999991,84.23,1,0.0
2014-10-23,0,1314.0,9.604999999908614,109364.22,109373.82499999991,83.23,0,-0.0118712243194
2014-10-24,1314.0,0,111909.8449999999,0.0,111909.8449999999,85.16,-1,0.023186717663
2014-10-27,0,0,111909.8449999999,0.0,111909.8449999999,85.95,-1,0.0
2014-10-28,0,0,111909.8449999999,0.0,111909.8449999999,86.47,-1,0.0
2014-10-29,1293.0,1293.0,13.624999999898137,111896.22,111909.8449999999,86.54,1,0.0
2014-10-30,0,1293.0,13.624999999898137,112413.42,112427.0449999999,86.94,0,0.00462157730627
2014-10-31,0,1293.0,13.624999999898137,112840.11,112853.7349999999,87.27,0,0.00379526118471
2014-11-03,1293.0,0,112995.96499999989,0.0,112995.96499999989,87.38,-1,0.00126030387918
2014-11-04,0,0,112995.96499999989,0.0,112995.96499999989,88.64,-1,0.0
2014-11-05,0,0,112995.96499999989,0.0,112995.96499999989,89.0,-1,0.0
2014-11-06,0,0,112995.96499999989,0.0,112995.96499999989,88.9,-1,0.0
2014-11-07,0,0,112995.96499999989,0.0,112995.96499999989,89.13,-1,0.0
2014-11-10,0,0,112995.96499999989,0.0,112995.96499999989,89.45,-1,0.0
2014-11-12,0,0,112995.96499999989,0.0,112995.96499999989,89.48,-1,0.0
2014-11-13,0,0,112995.96499999989,0.0,112995.96499999989,88.6,0,0.0
2014-11-14,1282.0,1282.0,38.94499999989057,112957.02,112995.96499999989,88.11,1,0.0
2014-11-17,1282.0,0,112649.8249999999,0.0,112649.8249999999,87.84,-1,-0.00306329522475
2014-11-18,0,0,112649.8249999999,0.0,112649.8249999999,87.95,-1,0.0
2014-11-19,0,0,112649.8249999999,0.0,112649.8249999999,88.73,-1,0.0
2014-11-20,0,0,112649.8249999999,0.0,112649.8249999999,88.47,-1,0.0
2014-11-21,0,0,112649.8249999999,0.0,112649.8249999999,88.6,-1,0.0
2014-11-24,1278.0,1278.0,45.24499999989348,112604.58,112649.8249999999,88.11,1,0.0
2014-11-25,0,1278.0,45.24499999989348,113486.39999999999,113531.64499999989,88.8,0,0.00782797487701
2014-11-26,1278.0,0,113633.88499999989,0.0,113633.88499999989,88.88,-1,0.000900541870947
2014-11-28,0,0,113633.88499999989,0.0,113633.88499999989,90.43,-1,0.0
