Date,positions,shares,cash,holdings,total,close,signal,returns
2012-09-12,4777.0,4777.0,12.613000000012107,99987.386999999988,100000.0,20.931,-1,
2012-09-13,4777.0,0,98958.614000000016,0.0,98958.614000000016,20.713,-1,-0.01041386
2012-09-14,0,0,98958.614000000016,0.0,98958.614000000016,22.0,-1,0.0
2012-09-17,0,0,98958.614000000016,0.0,98958.614000000016,21.52,-1,0.0
2012-09-18,0,0,98958.614000000016,0.0,98958.614000000016,21.87,0,0.0
2012-09-19,0,0,98958.614000000016,0.0,98958.614000000016,23.29,-1,0.0
2012-09-20,0,0,98958.614000000016,0.0,98958.614000000016,22.59,-1,0.0
2012-09-21,0,0,98958.614000000016,0.0,98958.614000000016,22.86,0,0.0
2012-09-24,0,0,98958.614000000016,0.0,98958.614000000016,20.79,0,0.0
2012-09-25,0,0,98958.614000000016,0.0,98958.614000000016,20.28,0,0.0
2012-09-26,4799.0,4799.0,3.2340000000112923,98955.380000000005,98958.614000000016,20.62,1,0.0
2012-09-27,0,4799.0,3.2340000000112923,97515.680000000008,97518.914000000019,20.32,0,-0.0145485061058
2012-09-28,0,4799.0,3.2340000000112923,103946.34,103949.57400000001,21.66,0,0.065942694973
2012-10-01,0,4799.0,3.2340000000112923,105530.00999999999,105533.24400000001,21.99,0,0.0152349830698
2012-10-02,0,4799.0,3.2340000000112923,106873.73,106876.96400000001,22.27,0,0.0127326702854
2012-10-03,0.0,4799.0,3.2340000000112923,104762.17,104765.40400000001,21.83,1,-0.0197569234845
2012-10-04,0,4799.0,3.2340000000112923,105328.452,105331.68600000002,21.948,0,0.00540523854611
2012-10-05,0.0,4799.0,3.2340000000112923,100347.09,100350.32400000001,20.91,1,-0.0472921510057
2012-10-09,0,4799.0,3.2340000000112923,97069.373000000007,97072.607000000018,20.227,0,-0.0326627445667
2012-10-10,0,4799.0,3.2340000000112923,94252.360000000001,94255.594000000012,19.64,0,-0.0290196491787
2012-10-11,0,4799.0,3.2340000000112923,94780.25,94783.484000000011,19.75,0,0.00560062249462
2012-10-12,0,4799.0,3.2340000000112923,93666.881999999998,93670.116000000009,19.518,0,-0.0117464346426
2012-10-15,0.0,4799.0,3.2340000000112923,93676.479999999996,93679.714000000007,19.52,1,0.000102465977516
2012-10-16,0,4799.0,3.2340000000112923,93484.520000000004,93487.754000000015,19.48,0,-0.00204910958631
2012-10-17,0,4799.0,3.2340000000112923,95404.119999999995,95407.354000000007,19.88,0,0.0205331705798
2012-10-18,0,4799.0,3.2340000000112923,91061.025000000009,91064.25900000002,18.975,0,-0.0455215957462
2012-10-19,0.0,4799.0,3.2340000000112923,91181.0,91184.234000000011,19.0,1,0.00131747626695
2012-10-22,0,4799.0,3.2340000000112923,92721.478999999992,92724.713000000003,19.321,0,0.0168941376423
2012-10-23,0.0,4799.0,3.2340000000112923,93580.5,93583.734000000011,19.5,1,0.00926420769833
2012-10-24,0,4799.0,3.2340000000112923,111480.77,111484.00400000002,23.23,0,0.191275441093
2012-10-25,0,4799.0,3.2340000000112923,108265.43999999999,108268.674,22.56,0,-0.0288411779685
