date,RESI US Equity,PARR US Equity,FRGI US Equity,VCRA US Equity,SN US Equity,ANGI US Equity,CARB US Equity,SXC US Equity,MITT US Equity,THR US Equity,RPXC US Equity,WIFI US Equity,GNC US Equity,APTS US Equity,QADA US Equity,CMRE US Equity,GNMK US Equity,EXPR US Equity,PLOW US Equity,CLDT US Equity,PSTB US Equity,CTBI US Equity,HLX US Equity,ORIT US Equity,ZIOP US Equity,OFIX US Equity,VICR US Equity,DCOM US Equity,ACOR US Equity,PEI US Equity,NNBR US Equity,NPK US Equity,ORBC US Equity,ATW US Equity,CCC US Equity,TRST US Equity,RBCAA US Equity,CLW US Equity,CNOB US Equity,LRN US Equity,AROC US Equity,UCTT US Equity,NYNY US Equity,GLRE US Equity,HFWA US Equity,FBNC US Equity,TISI US Equity,XBKS US Equity,KOP US Equity,SHLD US Equity,CBB US Equity,VRTS US Equity,LL US Equity,PHH US Equity,TRK US Equity,IRET US Equity,GSBC US Equity,IMKTA US Equity,GABC US Equity,CTS US Equity,MTRN US Equity,UBA US Equity,PFBC US Equity,CASS US Equity,GBNK US Equity,AVAV US Equity,JBSS US Equity,ATRC US Equity,ACLS US Equity,PETS US Equity,HRTX US Equity,BMTC US Equity,WRLD US Equity,LCI US Equity,NX US Equity,NYMT US Equity,TWI US Equity,NANO US Equity,KERX US Equity,PLAB US Equity,CRAY US Equity,CNXN US Equity,FLIC US Equity,DHIL US Equity,COBZ US Equity,RUTH US Equity,AEGN US Equity,AGM US Equity,ARII US Equity,HEES US Equity,GCO US Equity,TGH US Equity,GBLI US Equity,NR US Equity,MHO US Equity,BDGE US Equity,ITG US Equity,FORR US Equity,UIHC US Equity,INTL US Equity,UTL US Equity,ANIK US Equity,DXPE US Equity,CYTK US Equity,HSKA US Equity,CAMP US Equity,SP US Equity,OMER US Equity,CECO US Equity,RCII US Equity,CAC US Equity,GRC US Equity,CTWS US Equity,FPO US Equity,FLWS US Equity,CWST US Equity,KBAL US Equity,ESND US Equity,CMCO US Equity,LPSN US Equity,SYX US Equity,NEO US Equity,AHT US Equity,FF US Equity,REX US Equity,CKH US Equity,NAT US Equity,OFLX US Equity,VIVO US Equity,PZN US Equity,KMG US Equity,CRY US Equity,FARO US Equity,MSEX US Equity,PRSC US Equity,DEPO US Equity,MG US Equity,LION US Equity,PEBO US Equity,GHL US Equity,AMAG US Equity,IIIN US Equity,EMCI US Equity,PRFT US Equity,INO US Equity,PGTI US Equity,THFF US Equity,UIS US Equity,HBNC US Equity,CONN US Equity,PCBK US Equity,CETV US Equity,ANH US Equity,FINL US Equity,ANCX US Equity,SPNS US Equity,WSBF US Equity,LMAT US Equity,DNR US Equity,ECHO US Equity,UMH US Equity,INWK US Equity,TG US Equity,ACHN US Equity,PRTK US Equity,MYE US Equity,ANGO US Equity,FDEF US Equity,SNCR US Equity,VDSI US Equity,SCLN US Equity,MCRI US Equity,GRBK US Equity,MBWM US Equity,UFI US Equity,PDFS US Equity,NLS US Equity,AVD US Equity,SCHN US Equity,TLRD US Equity,TRR US Equity,PGC US Equity,FRBK US Equity,EVC US Equity,FTK US Equity,GOOD US Equity,HVT US Equity,MPAA US Equity,XCRA US Equity,ANIP US Equity,TK US Equity,MLAB US Equity,CROX US Equity,MOV US Equity,HWKN US Equity,ARCB US Equity,FOSL US Equity,SGMO US Equity,NC US Equity,WINA US Equity,FARM US Equity,HTBK US Equity,COHU US Equity,LDR US Equity,IXYS US Equity,BH US Equity,SPPI US Equity,MYRG US Equity,BKS US Equity,DHT US Equity,WHG US Equity,EZPW US Equity,HZO US Equity,MED US Equity
12/16/2013,68.58,45.432,57.4856,42.6706,35.9309,45.0619,33.312,63.3181,39.8135,53.6369,48.1173,46.4397,47.8573,50.9054,49.6265,44.1895,41.6994,23.0709,72.0635,45.3557,58.3984,47.7988,57.6857,47.5811,50.9142,45.1586,82.7427,52.576,33.3113,62.5607,62.1844,70.1111,55.3778,42.3332,41.6582,51.3125,39.1879,40.2377,82.3504,57.469,57.9836,62.0917,46.3816,57.633,54.8868,54.2805,51.108,58.8063,44.2024,24.7407,66.1651,59.7161,40.5803,47.7863,57.8564,55.4758,55.8524,48.1256,53.1887,41.9837,28.3109,38.3102,58.8004,62.685,52.311,55.8389,46.4622,66.5455,49.6085,55.9503,46.9435,56.7003,37.3702,53.8442,41.7422,68.3638,57.2243,54.2472,48.7904,59.8063,46.3632,73.1926,57.5283,48.518,56.7325,55.6986,58.6161,47.0636,56.8477,55.1405,47.4523,49.8679,44.4084,53.1271,64.17,53.8619,58.7408,46.9792,73.4434,49.8413,52.7278,56.2526,75.2155,49.3733,62.0369,53.0906,49.7894,64.171,62.7031,37.4073,49.9966,47.2785,57.82,35.1785,46.7346,35.7203,68.226,54.5099,53.8182,64.4678,59.397,53.2695,46.3201,37.4196,78.3001,42.207,50.3273,49.8088,63.0078,79.9551,14.7911,56.1214,71.9438,39.7508,36.396,59.5741,59.7967,56.7864,52.4416,69.7608,46.1444,64.0544,47.2989,62.0643,52.6514,43.5056,61.2518,70.0032,61.2445,73.8641,67.4348,54.5075,34.274,49.0288,52.3876,67.8102,66.2676,44.3762,32.0688,52.6497,29.7648,50.8116,43.8121,50.3503,34.2359,55.299,51.1377,44.5406,39.3203,63.127,57.6288,53.2656,31.0142,40.0937,63.7453,55.312,53.0921,44.8313,42.1929,66.4224,43.6082,59.1667,42.9044,39.7406,29.3311,43.4233,64.8752,55.8547,61.7041,65.9231,51.9705,48.3153,43.6029,45.0374,50.0133,59.7477,40.9286,63.2119,61.5474,65.798,67.7943,49.6022,48.1701,52.8931,58.0707,61.2419,41.2091,52.9144,40.0402,67.5246,51.4551,32.4422,51.5452,50.7572
12/17/2013,69.67,42.8035,59.7131,40.2988,34.9226,55.0919,34.9648,59.1051,38.9107,54.0367,48.8954,42.83,45.0587,49.8037,55.7132,53.3382,46.5455,25.3343,71.4122,45.3557,54.1095,46.6712,57.7725,44.9243,49.3828,40.7489,74.6891,51.1998,31.0446,65.7985,61.8641,71.1547,55.3778,39.488,44.7788,48.3293,40.2677,39.5753,83.2864,54.9191,56.8564,62.7038,48.4321,49.6488,47.7574,51.2643,50.4767,58.8063,46.4364,26.0703,67.984,57.2835,39.9539,51.9191,57.8564,58.1704,57.4697,51.9957,50.2019,45.9999,40.7892,41.6808,54.7609,63.505,51.7247,52.9217,44.5935,66.8326,53.3755,56.7136,41.1982,55.6961,34.4247,54.6282,45.555,69.4206,59.0789,63.5321,48.3893,63.8896,49.9343,81.0626,52.73,42.0726,50.6355,54.8851,58.9299,37.1285,56.4197,53.8053,50.4165,52.9355,40.7823,47.6341,59.0816,52.7395,60.0339,43.8845,71.324,20.7692,52.3453,57.4723,71.6246,48.2793,62.7301,51.8133,43.5907,59.3818,62.1335,37.8263,50.1026,40.8434,58.9266,35.6024,55.2414,39.6318,68.5978,48.4919,54.032,66.6243,61.7419,51.7756,45.9591,38.0924,77.3778,39.985,48.5339,47.2154,58.5683,80.2871,19.04,55.3022,70.6154,39.4498,38.6534,54.7901,60.8699,50.085,46.5531,65.4541,42.3705,65.1384,44.6158,59.8915,57.7094,43.5056,55.107,70.2769,63.0794,73.9992,67.5746,54.5075,38.3641,55.9416,52.8282,72.1738,66.2676,47.2706,30.1514,49.6802,34.2987,51.5404,39.5948,45.9581,44.9026,48.1852,52.1444,41.0073,37.781,57.1537,58.8191,55.2774,30.4077,42.7692,59.233,63.6386,58.6185,42.2297,40.8903,65.0129,48.5024,56.1234,38.78,36.8804,41.7231,42.8608,62.2239,55.4088,64.9078,65.7857,53.0361,45.9013,44.7884,44.3433,49.925,60.0969,39.7832,60.3797,57.9529,66.2296,67.6521,49.6022,50.4195,52.7072,61.0775,57.9339,24.9121,54.2978,39.7874,65.9248,50.8277,31.0847,49.7134,46.2493
12/18/2013,70.37,41.5104,59.1568,40.042,36.0274,52.2125,40.3391,61.1663,39.6476,54.8746,50.1041,44.5188,50.9823,54.0845,56.2684,44.4888,54.7998,26.6259,73.2357,52.1349,58.1803,52.4521,56.4014,49.0123,52.75,49.8726,74.1341,57.016,32.7229,69.9908,65.9278,76.3613,62.045,38.9842,49.5527,52.3105,51.2647,45.134,86.5781,58.9232,62.7954,63.7541,46.5164,56.8615,49.931,56.958,55.3293,60.1711,51.2533,25.3805,68.8847,64.7563,48.2378,58.4173,68.1661,62.635,60.373,55.0378,57.5144,54.1402,44.7787,51.6403,56.6475,68.3409,52.3004,53.0043,48.1056,65.4218,51.7103,59.3677,37.8706,57.9041,39.7618,55.5274,55.7354,55.9917,61.8215,57.4265,53.807,62.1886,53.0219,81.2845,56.7468,52.6012,54.6265,56.4272,40.278,45.2,61.7347,55.7295,60.2716,58.5126,50.4152,44.3955,68.2654,57.6026,61.7138,59.1125,74.5949,18.4131,57.9319,58.6288,74.5442,47.7102,59.7907,58.511,47.4219,70.8228,59.5133,48.1146,56.1149,41.5879,62.0371,46.524,53.637,42.8423,71.7965,56.4707,55.9009,67.8078,65.8167,48.8264,51.6414,39.6643,78.7753,41.1358,47.8454,50.2581,65.6442,81.2887,18.4309,59.1547,73.1872,38.3045,46.4146,77.1425,61.6058,54.4557,50.6062,68.2873,43.2181,65.5118,55.9594,61.5132,60.318,45.1027,60.2878,70.7087,68.7102,69.5623,68.3068,54.0845,38.3641,60.7222,56.4453,72.1738,71.83,50.0687,34.9391,53.7831,37.5545,48.9373,55.8563,50.95,45.5368,53.9513,56.9228,48.9957,39.2131,61.1161,61.8934,57.8809,30.4077,48.9121,60.4693,68.1969,62.7535,28.116,44.4426,63.6394,49.4962,65.5152,42.3603,37.2279,41.1165,44.1591,65.5455,55.7889,69.2597,72.1573,57.133,48.5419,46.6016,46.0448,49.3621,62.6556,39.1926,63.0538,58.0804,68.1678,62.6966,58.877,54.0688,58.4717,61.291,59.6413,24.7159,50.6146,39.3416,66.1408,54.5113,33.2337,55.8256,47.6639
12/19/2013,71.15,43.3534,58.6339,37.2314,38.2841,58.9442,39.4293,62.1924,36.9291,52.4298,47.2933,43.4814,51.9258,49.5351,58.509,48.0833,58.2066,25.5319,64.3893,50.1551,60.0868,48.8754,53.1882,43.2502,54.5269,42.6439,70.7374,54.1216,29.0999,64.3296,66.2876,66.7142,62.045,35.3418,51.5153,50.7319,40.9451,39.5504,73.0034,55.9832,63.242,64.1886,48.4383,57.0653,44.6018,55.9523,52.1827,61.5432,48.6817,31.4011,65.8903,56.1664,51.7348,55.0657,58.1562,53.1869,56.7367,53.3317,55.6896,53.9649,56.6741,45.1203,50.1196,67.9313,50.9908,51.7332,54.9883,58.0676,51.7103,58.8129,37.8706,53.711,38.0143,59.2541,62.65,49.314,62.095,56.9355,57.1859,56.9625,55.2723,81.3238,55.1742,51.6026,51.7792,55.2964,41.5329,52.297,58.4117,51.1412,53.3397,53.9871,44.7246,40.637,61.7784,53.4799,59.0412,49.3459,82.8678,17.3229,55.0691,63.3583,76.255,44.596,57.1932,66.2964,52.8068,65.8594,61.2721,41.1769,53.346,40.0064,52.2012,42.5083,53.637,38.7713,66.9037,52.087,56.239,71.0065,61.8095,46.6788,53.521,39.5441,71.9268,38.2526,57.9181,52.7047,60.2048,79.3589,17.9667,53.1276,72.603,47.548,40.7135,77.3882,57.528,48.7415,52.0489,65.2069,42.5442,64.95,51.7181,65.541,58.379,48.4384,52.9828,76.6047,67.6,66.757,67.0032,54.0845,35.1895,58.1731,51.6668,64.2665,69.5154,48.2312,42.1458,50.5148,33.6622,47.8953,54.9753,50.182,40.0726,53.1383,58.4135,44.404,36.3665,54.7542,61.8934,55.144,37.4952,44.3695,57.0899,61.3625,64.0432,26.8359,51.3669,63.6394,47.7593,65.9147,39.8505,34.5637,38.9226,40.5841,67.1031,52.5335,64.1937,76.104,62.0064,45.2403,41.4684,41.0007,42.7823,65.0165,35.0944,66.318,61.4788,63.1494,64.6109,51.3212,49.4568,54.4436,63.2453,63.4744,25.9713,39.2657,44.6813,68.3043,51.1645,33.4571,50.8672,42.8104
12/20/2013,74.49,43.3534,65.7295,40.3729,40.4521,66.2748,47.1331,59.3227,40.787,60.1737,52.6104,49.4066,43.6985,68.2373,66.3904,54.706,61.5751,29.209,65.039,58.3998,62.1759,55.0801,53.063,51.0043,54.8318,51.9397,78.5773,58.2318,37.8723,62.2442,66.6668,71.1257,62.045,36.6173,60.8619,58.771,53.7725,45.9887,64.6461,58.8277,68.8757,65.0899,47.9086,62.6682,49.2223,60.6866,57.4421,69.4714,54.8606,33.0997,72.006,57.2263,49.9252,59.1282,55.4708,60.698,61.5097,58.3621,59.3714,55.9603,58.1311,49.4907,65.6853,71.2415,45.2911,51.6306,59.9888,74.6151,59.4189,67.4844,47.6739,64.9772,36.2527,67.078,72.8329,51.2409,66.1446,58.7099,53.3258,60.9394,69.4546,81.6554,55.5927,50.6847,58.7292,56.6075,40.346,53.9825,60.1203,61.1345,60.1076,58.8929,54.5032,44.6332,67.4906,62.1426,63.8409,58.8894,87.1402,14.6799,61.1275,64.674,78.8628,54.2449,66.7108,74.4377,61.6026,68.0873,65.7261,44.0188,59.2156,33.4994,61.0382,51.009,63.9564,40.968,70.9331,56.2058,59.3701,75.0165,62.7489,63.0253,53.521,44.7687,73.6059,41.9161,65.0355,49.5548,66.5929,83.1322,19.7799,60.5957,77.9833,47.4245,45.4882,79.0082,58.3757,56.4453,58.4041,65.9969,44.8591,78.0563,54.2301,67.549,59.7716,54.4054,60.1587,80.1382,73.9472,67.4635,76.5297,63.0612,33.4035,71.9522,53.9175,67.27,54.9073,50.6683,38.1053,53.3496,43.3842,60.3858,64.554,50.182,38.274,63.8079,64.2718,57.3249,45.9452,59.3151,66.9073,62.4839,33.7893,58.9412,62.0515,67.7886,65.8619,28.6384,46.9029,66.4445,51.913,66.4724,42.3047,46.3352,45.8387,51.0221,73.0384,58.4347,66.4311,76.5723,67.4508,47.8577,51.587,52.9595,55.0172,61.7881,35.268,72.8554,63.3362,70.7759,66.6823,57.2319,56.1093,58.7837,68.563,69.2603,32.0707,47.7269,46.7023,69.3585,46.086,43.4455,54.5902,44.6771
12/23/2013,58.12,43.3534,70.1087,40.651,39.9917,61.4727,48.8027,58.3003,44.9006,57.1795,56.0959,54.8661,45.158,52.2089,68.6536,57.7426,65.3612,27.7862,68.4486,59.2072,61.7889,61.8897,50.3808,51.291,62.2008,62.323,81.8688,63.3408,39.3976,62.0277,72.7684,72.1415,64.0198,39.6922,59.5603,63.0945,55.818,52.5046,69.4832,53.4543,69.5927,69.0716,46.8061,64.203,56.4313,62.4044,61.4433,67.3357,56.9186,32.5216,72.3868,63.5669,50.3453,60.6802,54.389,52.9248,61.7196,60.5323,59.1977,63.6591,61.3318,48.5004,65.0664,77.6682,56.9509,51.6306,61.4024,74.9696,63.857,69.4451,43.9406,58.1631,37.6667,66.7286,72.3312,50.2131,70.0368,57.0816,52.8737,61.9901,71.6889,81.8721,63.028,52.6171,66.4058,69.5308,40.9056,48.4515,64.8743,60.9032,55.2863,61.0366,59.3299,47.6305,72.1671,66.8334,68.6522,58.9891,86.7089,16.1156,62.8384,68.0074,79.6748,57.3929,60.8799,68.057,69.1666,70.6515,66.228,43.4864,60.7694,48.456,69.2296,49.3259,61.7787,44.2018,70.9331,57.6977,60.4583,82.4545,63.5219,58.22,54.7451,44.7687,75.6753,37.7273,72.2798,57.1408,68.6691,85.4978,26.754,63.8594,78.2833,53.299,43.6345,80.719,69.2737,58.4978,57.4396,65.9969,50.6031,76.6248,57.1828,71.2249,72.2646,59.8507,60.8804,81.4798,75.7159,72.2371,78.2424,66.9295,31.6723,72.5497,53.9175,69.6266,50.4405,52.5912,40.6581,53.7882,45.9436,64.9874,64.7845,61.3347,39.7306,66.5193,67.0024,61.5968,48.9282,58.4092,69.0968,68.7459,37.135,61.0393,59.8056,69.9091,65.8619,26.6425,54.1627,63.0144,54.8149,74.8822,39.6888,48.4928,45.0153,50.1594,71.4368,62.619,67.0361,75.8447,71.085,52.0858,53.2342,51.1357,54.8418,62.9294,39.9379,76.703,61.7667,77.7132,74.209,59.6661,57.3905,59.9963,70.6837,74.5751,30.4496,53.2464,50.1356,73.0296,67.5336,40.7564,59.4441,48.0979
12/24/2013,58.56,41.7118,66.8426,42.6672,42.1202,59.5659,48.9763,61.9494,45.8537,59.8019,56.816,54.4443,47.7329,50.9208,72.8391,59.2983,65.9979,27.9316,68.8941,59.6886,60.5709,61.2416,56.6707,54.4484,62.6865,62.4202,82.8805,63.7085,36.4497,64.7973,70.1521,72.4693,60.6229,49.3258,60.1718,63.4386,57.213,51.7333,70.716,57.0308,72.0857,69.8512,43.0703,64.8939,58.4288,62.522,64.1219,71.1555,55.8415,35.9741,63.1368,60.7536,51.1289,58.1439,55.1736,55.4545,66.6775,62.7399,60.8622,64.8914,62.7994,48.9405,61.3326,76.4069,59.04,55.5176,55.2375,77.0417,67.8908,70.4679,43.5731,58.243,39.1615,67.2189,73.4473,51.2658,68.8196,59.6272,53.1942,65.3981,72.9588,80.4396,62.8391,56.8894,66.4058,69.7373,41.0545,50.0759,62.9322,57.2855,55.2339,60.083,59.9915,46.7226,72.2124,64.6447,68.7517,57.635,86.4785,27.6529,62.3835,71.2321,80.4002,58.8017,61.3757,54.4051,72.2043,70.7615,69.7291,44.3918,63.2306,56.9178,70.7331,51.3431,63.1306,45.8005,68.9293,61.4674,60.572,84.3527,69.771,49.02,54.7451,48.0033,69.7056,40.9071,71.3154,53.7139,67.2982,82.0781,36.0363,65.4024,78.6686,51.6419,46.7503,81.2207,66.4355,59.0644,58.9015,66.0375,49.6064,80.6221,57.3064,72.3493,74.6394,56.6974,56.6601,81.6561,76.826,72.8227,79.9735,73.0158,41.4721,74.0948,65.9365,65.8,52.2979,49.9693,43.4224,66.6284,45.2099,61.6805,65.2229,58.3507,40.4867,67.3248,65.4317,62.2233,51.1216,62.4259,69.7134,71.964,39.1227,58.436,62.6414,72.2834,60.5354,30.3455,59.5343,65.394,54.8149,72.5611,43.4543,49.8498,47.0634,49.9321,68.6019,59.8214,69.7738,71.873,72.4678,61.7963,53.2342,54.51,55.378,63.4248,40.3243,72.3867,61.9872,79.9716,73.4938,60.8655,59.7408,56.8773,71.9383,77.3158,35.156,57.1077,46.5596,73.391,65.8892,41.7275,61.171,48.4412
12/26/2013,55.29,41.7118,69.3239,41.475,41.3677,54.3464,47.5866,62.4065,41.4171,56.6021,56.5662,55.5484,50.2484,52.4985,71.4293,58.7804,68.0036,30.3482,67.8622,58.0291,60.848,60.8496,53.4153,52.4512,61.831,59.9241,84.3392,60.7551,42.3461,63.375,69.9586,73.5363,61.0678,48.5606,63.1706,65.5159,61.1737,56.7215,73.4148,55.6697,68.5548,61.5033,51.9001,60.788,56.1601,64.4382,64.3775,68.9836,57.1128,37.7683,65.9484,61.4213,50.9087,56.3986,55.339,52.8337,60.8686,61.9542,61.0524,67.4822,63.9524,46.7874,51.8904,76.9791,57.3279,51.7464,57.3344,78.0215,66.8859,70.7317,52.5477,57.65,44.3876,67.9189,73.6493,47.9875,70.89,59.0319,54.3099,61.2251,77.8014,82.9621,63.4292,55.8056,66.4058,70.5958,43.6533,51.7832,64.1794,65.9884,55.9094,61.7181,55.4033,47.7943,71.0906,66.651,68.0538,55.7218,85.7423,26.2396,58.0816,68.3211,81.7324,55.5074,64.4487,56.1712,67.1735,71.2831,70.3313,44.7729,60.8437,56.3814,61.608,48.6611,64.221,50.8552,72.6184,60.7388,66.7507,84.6508,69.0821,46.0794,54.7451,46.0664,67.7204,42.1672,71.52,55.9046,68.6464,84.9879,34.8103,67.4948,81.6301,52.9546,49.476,80.8969,71.683,52.9646,54.4922,68.5107,49.1718,81.5613,55.3286,72.4104,84.7101,53.1183,56.0622,81.8946,79.0513,73.8685,71.6068,73.6256,40.0959,75.1381,62.1932,66.4617,51.2634,53.9271,43.0299,69.5096,47.0318,54.688,67.1324,58.3507,40.4867,67.7051,63.154,56.2895,50.5528,55.7372,70.9612,64.903,36.6282,57.3514,61.1349,73.962,63.5023,34.8262,63.3791,63.3398,50.1364,74.2783,39.8791,52.5429,45.2483,53.3472,67.3679,60.9321,68.8936,73.9916,72.2423,61.9829,54.2654,53.869,54.8768,67.2008,46.7583,72.4535,60.4111,82.4738,75.8955,59.2834,55.9087,56.9309,70.318,77.3351,40.8986,53.0131,50.1423,74.8431,74.4498,43.1328,61.6878,49.6372
12/27/2013,56.08,44.1638,66.7368,43.9292,54.0182,58.5163,48.5688,66.9028,44.6755,50.9726,58.5297,56.6791,47.6159,50.7419,74.0559,59.3539,67.777,29.0375,68.3724,56.3421,61.4317,60.6405,55.1895,53.3722,63.1837,65.8965,79.4035,62.4226,38.3409,61.6742,68.3348,73.7554,58.2334,51.8458,63.7584,60.5739,61.5666,63.6272,71.2268,52.7498,71.029,57.4375,54.9456,61.2952,58.1065,59.3335,64.5329,54.6203,52.2525,35.868,68.5331,56.6245,51.5349,54.9454,53.8408,52.8337,61.6979,58.2245,57.1647,66.3831,66.6145,49.65,49.4171,77.9597,52.2308,52.7192,53.301,78.9431,60.1718,62.87,56.1261,58.1093,45.579,62.5569,71.1242,47.4429,70.3604,59.7532,48.6859,58.8655,75.9189,67.1845,61.0291,55.1847,58.4618,69.2731,50.7989,49.001,63.0789,54.8307,54.2635,61.227,50.8154,51.1788,72.8565,63.8264,68.7373,55.6422,78.1044,30.5405,59.6584,61.9585,78.3536,55.5074,64.5635,57.5008,66.8946,70.5303,69.219,47.3011,61.8769,55.8618,61.8174,47.4741,60.3753,54.9292,72.7308,61.1725,56.7028,84.7402,66.9465,52.249,51.366,47.7686,66.595,48.9746,71.2464,56.1282,70.3394,87.3787,34.3385,59.7162,62.4139,50.4476,40.1003,81.6833,67.3624,55.3924,50.7515,69.1453,45.561,80.9115,56.1784,73.3613,75.6515,51.2834,56.4743,82.1721,79.3636,67.7246,71.713,74.0763,42.1628,74.9575,52.9448,66.0033,50.7231,55.3535,47.6188,72.6842,47.9635,57.2949,67.3797,57.8841,45.2655,67.7051,65.3615,56.9345,50.0861,54.8926,65.1773,60.8243,41.3283,54.9957,56.8411,73.526,63.5023,35.9611,67.1786,57.7456,49.85,65.8899,39.0149,49.4003,46.5434,53.5746,68.9071,64.5084,71.9431,83.4987,74.0673,59.2618,55.0657,50.4361,53.8274,66.9681,42.1734,70.6146,49.9297,83.047,77.6662,57.0478,54.6503,58.9103,63.3978,75.8586,47.4737,51.5652,49.8938,75.2074,76.3917,47.2434,53.0246,49.8875
12/30/2013,52.9,72.0354,70.5382,46.7831,46.7948,55.4023,46.5041,59.1082,43.6694,53.8725,56.0729,51.9368,50.7424,56.3979,75.1417,55.4753,69.2133,38.604,65.7497,55.0028,63.759,57.7558,53.146,54.6339,64.796,70.4116,73.4518,58.1021,35.4134,62.2968,60.7432,72.2824,62.8729,50.4301,61.3847,55.5017,60.4143,55.5133,60.7309,56.9213,68.6343,53.9461,60.8762,59.4727,55.455,54.3278,59.8886,54.6203,49.4217,41.995,56.2678,46.258,51.2281,57.5623,52.9585,47.2255,63.5026,57.4405,52.7156,66.7332,63.7832,48.0269,52.467,78.0254,47.5006,55.6103,51.1069,73.7789,61.3651,64.6597,48.2836,57.0432,50.3797,63.1303,69.9325,45.7651,68.973,63.2383,50.0476,59.1079,76.2963,68.2339,59.4492,55.7462,58.4618,64.8258,58.5315,48.2465,58.9741,53.0662,58.8315,60.7068,51.8696,52.6258,72.7198,64.1382,67.9544,50.586,81.2036,29.9143,55.6039,64.5353,75.1404,52.7647,68.9627,62.9675,64.4457,71.4398,67.3085,46.0779,59.2799,55.2633,63.4627,50.096,59.8925,48.2313,60.212,63.6439,53.2757,81.9131,68.6841,54.581,51.8989,46.5383,66.1564,47.6864,67.0991,59.45,72.556,87.3787,29.1001,61.7507,65.6698,52.307,40.1003,82.8254,67.6251,50.6211,48.2968,64.7532,41.8569,81.6211,47.467,63.4669,75.8502,56.3206,53.3483,73.2297,70.8343,66.6921,68.9354,69.9567,38.579,72.1556,52.1103,64.0989,49.0529,50.3204,42.1362,72.7859,49.4012,58.2194,68.6986,52.4628,42.2228,64.5673,63.6699,49.418,50.7161,50.7519,59.9178,65.4323,37.8713,53.2678,56.9342,72.6043,64.8169,35.7176,67.6307,60.4337,49.85,65.8899,34.9381,49.4003,48.601,48.2562,69.4469,68.148,72.6646,83.999,76.1203,58.3706,83.7496,49.8002,53.4969,57.8074,42.9116,70.9324,55.8705,83.6121,70.7751,57.0478,59.8992,58.5881,64.8467,67.1118,49.2122,47.0661,48.9792,65.0621,76.9576,49.1292,54.3567,52.9125
12/31/2013,55.46,65.6216,69.0067,42.3815,48.8123,62.4695,51.3624,60.041,50.4047,48.8062,55.5152,48.0409,51.8598,51.4496,71.0836,57.2997,70.0966,37.0005,61.7417,54.2097,62.7397,58.4651,52.7255,53.8493,62.8208,69.0536,72.5838,57.4434,38.2254,61.2256,58.4697,69.7508,58.6624,55.0558,57.7812,51.383,57.1245,56.5613,59.649,57.1757,69.7332,56.2379,53.5652,61.0596,55.6728,57.6087,62.197,65.932,47.1303,46.7611,60.5452,45.2607,53.1026,58.4715,52.0401,44.4872,61.2321,58.7852,48.0504,74.9683,68.8863,42.2851,47.8102,73.3891,46.972,59.2845,48.8156,74.1316,61.9785,66.9959,50.1586,59.0652,47.6959,64.1933,70.4654,50.7654,68.973,65.6713,52.2793,60.1205,72.7251,65.9623,61.5908,48.9258,61.3987,51.6039,59.497,48.5026,60.3356,57.9888,58.8315,61.4706,48.213,52.8409,74.2297,66.0299,68.5964,47.9853,81.6113,32.2094,54.714,67.1041,79.1407,49.1673,69.924,64.9193,59.9934,72.2948,68.2522,42.0618,52.5178,57.7416,63.4627,51.082,60.5716,53.0731,63.121,62.2569,52.5911,83.2279,55.2372,49.8609,50.7023,47.3725,62.7732,46.7192,69.1612,54.9679,70.957,88.4206,39.1045,64.1856,64.0048,47.3071,42.9543,82.4562,68.3118,49.2164,47.6203,63.451,52.7674,80.1943,46.0714,64.1286,77.0595,52.5458,57.0558,72.8834,65.6036,69.1353,69.6939,72.9898,41.7768,72.3043,44.334,65.4412,44.815,50.3204,45.8652,70.5234,51.7918,58.4133,69.8108,54.7088,43.0474,59.7617,69.9014,49.2092,50.036,49.9405,56.2515,61.3662,37.4496,52.6203,54.7719,76.0055,68.8453,38.3051,71.0095,55.2213,50.18,59.4749,39.0532,49.7174,50.287,51.0001,69.9387,67.7081,74.0992,83.6267,76.1203,59.0971,79.4722,48.324,54.9852,56.3427,41.7633,67.2139,53.5127,78.0663,66.4123,57.8381,62.4963,58.5881,67.2407,63.8517,48.3505,49.7306,51.4442,71.9817,78.5155,55.6207,56.0645,54.0331
