major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
EWG US Equity,2007-12-04,14.3,5.3,5.3,35.56,305.0,296.0,296.0,10860.1,10531.06,10531.06
EWG US Equity,2007-12-05,14.3,5.3,5.3,35.82,305.0,296.0,296.0,10939.4,10608.02,10608.02
EWG US Equity,2007-12-06,14.3,5.3,5.3,36.14,305.0,296.0,296.0,11037.0,10702.74,10702.74
EWG US Equity,2007-12-07,14.3,5.3,5.3,36.11,305.0,296.0,296.0,11027.85,10693.86,10693.86
EWG US Equity,2007-12-10,14.3,5.3,5.3,36.5,305.0,296.0,296.0,11146.8,10809.3,10809.3
EWG US Equity,2007-12-11,14.3,5.3,5.3,35.68,305.0,296.0,296.0,10896.7,10566.58,10566.58
EWG US Equity,2007-12-12,14.3,5.3,5.3,36.49,305.0,296.0,296.0,11143.75,10806.34,10806.34
EWG US Equity,2007-12-13,14.3,5.3,5.3,36.01,305.0,296.0,296.0,10997.35,10664.26,10664.26
EWG US Equity,2007-12-14,14.3,5.3,5.3,35.09,305.0,296.0,296.0,10716.75,10391.94,10391.94
EWG US Equity,2007-12-17,14.3,5.3,5.3,34.38,305.0,296.0,296.0,10500.2,10181.78,10181.78
EWG US Equity,2007-12-18,14.3,2101.1,2101.1,34.93,305.0,236.0,236.0,10667.95,10344.58,10344.58
EWG US Equity,2007-12-19,14.3,2101.1,2101.1,34.67,305.0,236.0,236.0,10588.65,10283.22,10283.22
EWG US Equity,2007-12-20,14.3,2101.1,2101.1,34.81,305.0,236.0,236.0,10631.35,10316.26,10316.26
EWG US Equity,2007-12-21,14.3,2101.1,2101.1,35.44,305.0,236.0,236.0,10823.5,10464.94,10464.94
EWG US Equity,2007-12-24,14.3,2101.1,2101.1,35.18,305.0,236.0,236.0,10744.2,10403.58,10403.58
EWG US Equity,2007-12-26,14.3,2101.1,2101.1,35.34,305.0,236.0,236.0,10793.0,10441.34,10441.34
EWG US Equity,2007-12-27,14.3,2101.1,2101.1,35.36,305.0,236.0,236.0,10799.1,10446.06,10446.06
EWG US Equity,2007-12-28,14.3,2101.1,2101.1,35.81,305.0,236.0,236.0,10936.35,10552.26,10552.26
